"","x"
"81",2.42400795170806e-47
"82",2.57644793672828e-48
"83",2.70213816972692e-49
"84",2.79676942637888e-50
"85",2.85713811805215e-51
"86",2.8813253856174e-52
"87",2.86879470536543e-53
"88",2.82040149435703e-54
"89",2.73831599870781e-55
"90",2.62586816375368e-56
"91",2.48732942533634e-57
"92",2.32765081623082e-58
"93",2.15217909268847e-59
"94",1.96637267429223e-60
"95",1.77553724237674e-61
"96",1.58459726088385e-62
"97",1.39791501398264e-63
"98",1.21916360057937e-64
"99",1.05125526720136e-65
"100",8.96321987300623e-67
"101",7.5574166021957e-68
"102",6.30200903254062e-69
"103",5.19784187514125e-70
"104",4.24078932353511e-71
"105",3.42286936070385e-72
"106",2.73333936994883e-73
"107",2.15970905509222e-74
"108",1.68862615829207e-75
"109",1.30660927976751e-76
"110",1.00061870492117e-77
"111",7.58469564357693e-79
"112",5.69101471308116e-80
"113",4.22725035234652e-81
"114",3.10868711857805e-82
"115",2.26349898672688e-83
"116",1.63192692649051e-84
"117",1.16511961041673e-85
"118",8.23799336083288e-87
"119",5.76878902335963e-88
"120",4.0012049945091e-89
"121",2.74896991505011e-90
"122",1.87090532487874e-91
"123",1.26143645498098e-92
"124",8.42634632051572e-94
"125",5.57701400449399e-95
"126",3.6574664457698e-96
"127",2.37685331613848e-97
"128",1.53071597526799e-98
"129",9.76974911083203e-100
"130",6.18008869527398e-101
"131",3.87484230842163e-102
"132",2.40816650933448e-103
"133",1.48360018859993e-104
"134",9.06086138204007e-106
"135",5.48615795933828e-107
"136",3.2933429167214e-108
"137",1.96019228269357e-109
"138",1.15684819332198e-110
"139",6.77006135050047e-112
"140",3.92888748911251e-113
"141",2.26114925422483e-114
"142",1.29060425069749e-115
"143",7.30604651545804e-117
"144",4.10221299082488e-118
"145",2.28465726258569e-119
"146",1.26215107780321e-120
"147",6.91686220216153e-122
"148",3.76040119473714e-123
"149",2.02817777834362e-124
"150",1.08528517038065e-125
"151",5.76191294109144e-127
"152",3.03524108929261e-128
"153",1.58650635989071e-129
"154",8.22869113180709e-131
"155",4.23523948573062e-132
"156",2.16322234407081e-133
"157",1.09652311977795e-134
"158",5.51626484970533e-136
"159",2.75422946150884e-137
"160",1.36489615093466e-138
"161",6.71367238254167e-140
"162",3.27791793747513e-141
"163",1.58865482246073e-142
"164",7.64311654577011e-144
"165",3.65036771052864e-145
"166",1.73078638311109e-146
"167",8.14716251576359e-148
"168",3.80750499102058e-149
"169",1.76669151523069e-150
"170",8.13920275470107e-152
"171",3.72321822660166e-153
"172",1.6911611616115e-154
"173",7.627735100073e-156
"174",3.41636574136238e-157
"175",1.51951552541836e-158
"176",6.71168650207058e-160
"177",2.94413327509837e-161
"178",1.28261387414643e-162
"179",5.54958220132605e-164
"180",2.38486388808539e-165
"181",1.01793201085193e-166
"182",4.31557403671143e-168
"183",1.81733758183796e-169
"184",7.60190335446536e-171
"185",3.15871977871434e-172
"186",1.30380923380005e-173
"187",5.34617584425218e-175
"188",2.17776272443622e-176
"189",8.81308134303333e-178
"190",3.54328859197928e-179
"191",1.41533192035574e-180
"192",5.61687133267095e-182
"193",2.21475805919108e-183
"194",8.676905443782e-185
"195",3.37770091789165e-186
"196",1.3064901644916e-187
"197",5.02146541590769e-189
"198",1.91780665277223e-190
"199",7.27846332767792e-192
"200",2.74501999567445e-193
"201",1.02880378905634e-194
"202",3.8318721191041e-196
"203",1.41837457955583e-197
"204",5.21773856396425e-199
"205",1.90763372258763e-200
"206",6.93168342817762e-202
"207",2.50335909029839e-203
"208",8.98582238517034e-205
"209",3.20591648510137e-206
"210",1.13688260739191e-207
"211",4.00735053879071e-209
"212",1.40406266674932e-210
"213",4.89003712674357e-212
"214",1.69294672968445e-213
"215",5.82624541431108e-215
"216",1.99322985065358e-216
"217",6.77887788303633e-218
"218",2.29191581607045e-219
"219",7.70350648247985e-221
"220",2.57416044684511e-222
"221",8.55162184985307e-224
"222",2.82445942072986e-225
"223",9.27479555268213e-227
"224",3.02805389943352e-228
"225",9.82926681484429e-230
"226",3.17237741662161e-231
"227",1.01803482645371e-232
"228",3.24834584152844e-234
"229",1.03060306633007e-235
"230",3.25130543917671e-237
"231",1.01992640379632e-238
"232",3.18150128153457e-240
"233",9.8685871268749e-242
"234",3.04400107200078e-243
"235",9.33703162724029e-245
"236",2.84809361094581e-246
"237",8.63949214386554e-248
"238",2.60626006154236e-249
"239",7.81897549679978e-251
"240",2.33287486981607e-252
"241",6.9222835076986e-254
"242",2.04282166090941e-255
"243",5.99572059826756e-257
"244",1.7502046799411e-258
"245",5.08135358494665e-260
"246",1.46730247366132e-261
"247",4.21420847866734e-263
"248",1.20385708061591e-264
"249",3.42060360533372e-266
"250",9.66731266399254e-268
"251",2.71762929604767e-269
"252",7.59910210279159e-271
"253",2.11362569051989e-272
"254",5.84781571485659e-274
"255",1.60940403389324e-275
"256",4.40603816701076e-277
"257",1.19991113799064e-278
"258",3.25067401131369e-280
"259",8.76046278905099e-282
"260",2.34863599609134e-283
"261",6.26390402786587e-285
"262",1.6619610056466e-286
"263",4.38680671073668e-288
"264",1.15195001515383e-289
"265",3.0094124831078e-291
"266",7.82164644109858e-293
"267",2.02249941922641e-294
"268",5.20304673002358e-296
"269",1.33171542264802e-297
"270",3.3912105349686e-299
"271",8.59197268794739e-301
"272",2.1658629859789e-302
"273",5.43217967153719e-304
"274",1.35558695389735e-305
"275",3.3658576980995e-307
"276",8.3154201987178e-309
"277",2.04407886070524e-310
"278",4.99966569887712e-312
"279",1.21679940877963e-313
"280",2.94670395835192e-315
"281",7.10065266821854e-317
"282",1.70258480016414e-318
"283",4.06220774010673e-320
"284",9.63428009390431e-322
"285",2.47032822920623e-323
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
"502",0
"503",0
"504",0
"505",0
"506",0
"507",0
"508",0
"509",0
"510",0
"511",0
"512",0
"513",0
"514",0
"515",0
"516",0
"517",0
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0
"534",0
"535",0
"536",0
"537",0
"538",0
"539",0
"540",0
"541",0
"542",0
"543",0
"544",0
"545",0
"546",0
"547",0
"548",0
"549",0
"550",0
"551",0
"552",0
"553",0
"554",0
"555",0
"556",0
"557",0
"558",0
"559",0
"560",0
"561",0
"562",0
"563",0
"564",0
"565",0
"566",0
"567",0
"568",0
"569",0
"570",0
"571",0
"572",0
"573",0
"574",0
"575",0
"576",0
"577",0
"578",0
"579",0
"580",0
"581",0
"582",0
"583",0
"584",0
"585",0
"586",0
"587",0
"588",0
"589",0
"590",0
"591",0
"592",0
"593",0
"594",0
"595",0
"596",0
"597",0
"598",0
"599",0
"600",0
"601",0
"602",0
"603",0
"604",0
"605",0
"606",0
"607",0
"608",0
"609",0
"610",0
"611",0
"612",0
"613",0
"614",0
"615",0
"616",0
"617",0
"618",0
"619",0
"620",0
"621",0
"622",0
"623",0
"624",0
"625",0
"626",0
"627",0
"628",0
"629",0
"630",0
"631",0
"632",0
"633",0
"634",0
"635",0
"636",0
"637",0
"638",0
"639",0
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",0
"647",0
"648",0
"649",0
"650",0
"651",0
"652",0
"653",0
"654",0
"655",0
"656",0
"657",0
"658",0
"659",0
"660",0
"661",0
"662",0
"663",0
"664",0
"665",0
"666",0
"667",0
"668",0
"669",0
"670",0
"671",0
"672",0
"673",0
"674",0
"675",0
"676",0
"677",0
"678",0
"679",0
"680",0
"681",0
"682",0
"683",0
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0
"693",0
"694",0
"695",0
"696",0
"697",0
"698",0
"699",0
"700",0
"701",0
"702",0
"703",0
"704",0
"705",0
"706",0
"707",0
"708",0
"709",0
"710",0
"711",0
"712",0
"713",0
"714",0
"715",0
"716",0
"717",0
"718",0
"719",0
"720",0
"721",0
"722",0
"723",0
"724",0
"725",0
"726",0
"727",0
"728",0
"729",0
"730",0
"731",0
"732",0
"733",0
"734",0
"735",0
"736",0
"737",0
"738",0
"739",0
"740",0
"741",0
"742",0
"743",0
"744",0
"745",0
"746",0
"747",0
"748",0
"749",0
"750",0
"751",0
"752",0
"753",0
"754",0
"755",0
"756",0
"757",0
"758",0
"759",0
"760",0
"761",0
"762",0
"763",0
"764",0
"765",0
"766",0
"767",0
"768",0
"769",0
"770",0
"771",0
"772",0
"773",0
"774",0
"775",0
"776",0
"777",0
"778",0
"779",0
"780",0
"781",0
"782",0
"783",0
"784",0
"785",0
"786",0
"787",0
"788",0
"789",0
"790",0
"791",0
"792",0
"793",0
"794",0
"795",0
"796",0
"797",0
"798",0
"799",0
"800",0
"801",0
"802",0
"803",0
"804",0
"805",0
"806",0
"807",0
"808",0
"809",0
"810",0
"811",0
"812",0
"813",0
"814",0
"815",0
"816",0
"817",0
"818",0
"819",0
"820",0
"821",0
"822",0
"823",0
"824",0
"825",0
"826",0
"827",0
"828",0
"829",0
"830",0
"831",0
"832",0
"833",0
"834",0
"835",0
"836",0
"837",0
"838",0
"839",0
"840",0
"841",0
"842",0
"843",0
"844",0
"845",0
"846",0
"847",0
"848",0
"849",0
"850",0
"851",0
"852",0
"853",0
"854",0
"855",0
"856",0
"857",0
"858",0
"859",0
"860",0
"861",0
"862",0
"863",0
"864",0
"865",0
"866",0
"867",0
"868",0
"869",0
"870",0
"871",0
"872",0
"873",0
"874",0
"875",0
"876",0
"877",0
"878",0
"879",0
"880",0
"881",0
"882",0
"883",0
"884",0
"885",0
"886",0
"887",0
"888",0
"889",0
"890",0
"891",0
"892",0
"893",0
"894",0
"895",0
"896",0
"897",0
"898",0
"899",0
"900",0
"901",0
"902",0
"903",0
"904",0
"905",0
"906",0
"907",0
"908",0
"909",0
"910",0
"911",0
"912",0
"913",0
"914",0
"915",0
"916",0
"917",0
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0
"924",0
"925",0
"926",0
"927",0
"928",0
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",0
"945",0
"946",0
"947",0
"948",0
"949",0
"950",0
"951",0
"952",0
"953",0
"954",0
"955",0
"956",0
"957",0
"958",0
"959",0
"960",0
"961",0
"962",0
"963",0
"964",0
"965",0
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",0
"991",0
"992",0
"993",0
"994",0
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",0
"1001",0
