"","x"
"99",1.78532395503093e-95
"100",6.78410268877884e-97
"101",2.54578256584432e-98
"102",9.43505525430129e-100
"103",3.45383585815614e-101
"104",1.24891264785189e-102
"105",4.46142661266572e-104
"106",1.57457794024664e-105
"107",5.49085424351854e-107
"108",1.89206861493152e-108
"109",6.44303067520572e-110
"110",2.16837449530357e-111
"111",7.21278330770042e-113
"112",2.37153225324191e-114
"113",7.70806088565606e-116
"114",2.47675438684558e-117
"115",7.86816714019822e-119
"116",2.47142572833827e-120
"117",7.67599752618826e-122
"118",2.35757062175706e-123
"119",7.16087347050438e-125
"120",2.15113132138716e-126
"121",6.39138789458817e-128
"122",1.87835607752069e-129
"123",5.46061837275342e-131
"124",1.57040994430811e-132
"125",4.46804176508338e-134
"126",1.25770729016365e-135
"127",3.50287647905386e-137
"128",9.65333164251582e-139
"129",2.63245291031548e-140
"130",7.10392492453656e-142
"131",1.89720142733291e-143
"132",5.01450874965514e-145
"133",1.31179312568614e-146
"134",3.39661286898065e-148
"135",8.70546229625139e-150
"136",2.20863361679934e-151
"137",5.54705097035702e-153
"138",1.3792007838741e-154
"139",3.3949982617575e-156
"140",8.27404443386963e-158
"141",1.99655619059601e-159
"142",4.77034125070145e-161
"143",1.12860007373118e-162
"144",2.64406170283539e-164
"145",6.13425509245834e-166
"146",1.4093807979243e-167
"147",3.20692179891232e-169
"148",7.22701272379458e-171
"149",1.61308157880181e-172
"150",3.56613064108861e-174
"151",7.80903966412091e-176
"152",1.693843368171e-177
"153",3.63948228167149e-179
"154",7.74661450783991e-181
"155",1.63344765259814e-182
"156",3.41219737119587e-184
"157",7.06176340607087e-186
"158",1.44795970306262e-187
"159",2.9415621652503e-189
"160",5.92095192684417e-191
"161",1.18089274277066e-192
"162",2.33371607095665e-194
"163",4.57001076331534e-196
"164",8.86810529622065e-198
"165",1.70530245090986e-199
"166",3.24968504446439e-201
"167",6.13709029393065e-203
"168",1.14862173755037e-204
"169",2.13057342205825e-206
"170",3.91680911222086e-208
"171",7.13667633937247e-210
"172",1.28883806139077e-211
"173",2.30701451165653e-213
"174",4.0931964541448e-215
"175",7.1985597857335e-217
"176",1.25490164792322e-218
"177",2.168527355677e-220
"178",3.71467797883376e-222
"179",6.30794958367849e-224
"180",1.06188033117131e-225
"181",1.77211795645983e-227
"182",2.93189593913469e-229
"183",4.80897333898012e-231
"184",7.820111078402e-233
"185",1.26077875901378e-234
"186",2.01529561509237e-236
"187",3.19389689238296e-238
"188",5.01872565196924e-240
"189",7.8192386119703e-242
"190",1.20793003041774e-243
"191",1.85026140042378e-245
"192",2.81025634928555e-247
"193",4.23240979434088e-249
"194",6.32070673375934e-251
"195",9.36023620748445e-253
"196",1.37454241553306e-254
"197",2.00164214272265e-256
"198",2.89053555560952e-258
"199",4.13942746067745e-260
"200",5.87866436337566e-262
"201",8.27941567987989e-264
"202",1.15640352576261e-265
"203",1.60182013438563e-267
"204",2.20048542722341e-269
"205",2.99798393274694e-271
"206",4.05090140767038e-273
"207",5.4286393602318e-275
"208",7.21526852412214e-277
"209",9.51133123062402e-279
"210",1.24354754317099e-280
"211",1.61257755387163e-282
"212",2.07405694094477e-284
"213",2.64586194180257e-286
"214",3.34783916782527e-288
"215",4.20162445095311e-290
"216",5.23033284666222e-292
"217",6.45810286855909e-294
"218",7.90948281782731e-296
"219",9.60865391395721e-298
"220",1.15784937875508e-299
"221",1.38394945300525e-301
"222",1.64085614688834e-303
"223",1.92977314966663e-305
"224",2.25128622812469e-307
"225",2.60523550153693e-309
"226",2.99059824375896e-311
"227",3.40538995721301e-313
"228",3.84659159805845e-315
"229",4.31011061262968e-317
"230",4.79075694146423e-319
"231",5.28156175404293e-321
"232",5.92878775009496e-323
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
